text,env
"To ensure that WRI does all it can to value people, provide opportunities for growth and ensure that we build a just, equitable workplace, the institute welcomed Dr. Kynai Johnson as its Director of Diversity, Equity and Inclusion (DEI) in 2021.",0.0
"The Global Board is responsible for guiding WRI’s mission, values and strategy, and for ensuring the financial integrity and effective resource management of the institute.",0.0
"Our current operational investments include those that strengthen internal systems, assuring we are able to recruit and maintain our high caliber of employees and provide an environment that is adaptable to the needs of our work.",0.0
"Among them: A $electrification of America’s school bus fleets and development of Land & Carbon Lab, a comprehensive monitoring system to track all forms of land cover and land use globally, as well as their associated carbon flows.",1.0
"The Gordon and Betty Moore Foundation renewed its support for WRI’s Global Forest Watch Pro platform that offers the latest data, technology and tools to empower people everywhere to better protect forests.",1.0
"LAUDES FOUNDATION Laudes Foundation’s long-standing partnership with WRI enables us to develop evidence and pathways to drive transformation of key industries, such as fashion and the built environment; expand science-based target-setting guidance for the financial sector; equip the UN High Level Champions with analysis and tools to change the narrative on the path to net zero; and advance the integration of circular economy in climate action as a key strategy towards advancing a just transition through the Platform to Accelerate Circular Economy.",1.0
"By combining HSBC’s financial expertise with the breadth and depth of WRI’s research and programs and a network of local partners, the partnership seeks to accelerate progress towards renewables and energy efficiency solutions in key sectors in Asia; provide technical, financial, and political support to Nature-Based Solutions projects worldwide; and collaborate with pioneering climate startups through mentorship and access to networks.",0.0
"SALL FAMILY FOUNDATION Sall Family Foundation (SFF) was co-founded by John and Ginger Sall leaders and organizations tackling complex environmental, public health and poverty challenges.",1.0
"“SFF embraces the complexity and long-term nature of problems,” explains Jason Haggins, the foundation’s executive director.",0.0
Council members help steer the institute’s programs and participate in serious discussions on today’s most pressing environment and development issues.,1.0
", changed with access to safe water or sanitation.",0.0
"This year we have increased access to safe water and sanitation for people in need and turned poverty into possibility, because of you.",0.0
"While the world moved toward a state of normalcy this year, our vision of safe water and sanitation for all remained essential in all that we do.",0.0
Thank you for helping get safe water into the homes and hands of people around the world who need it most.,1.0
"We will expand our work around the world, increasing our focus on infrastructure through partnerships with water utilities, and continue to break down the financial barriers between people and access to safe water.",0.0
"We empower people living in poverty with access to small, affordable loans for water and sanitation solutions at home — unlocking education, economic opportunity and improved health.",0.0
